name,latitude,longitude,city,country,data_source,osm_id
Dog Park 555548516,40.3673956,-3.705818,Madrid,Spain,OpenStreetMap,555548516
Dog Park 558822507,40.3760314,-3.7265162,Madrid,Spain,OpenStreetMap,558822507
Dog Park 558844828,40.393516,-3.7133596,Madrid,Spain,OpenStreetMap,558844828
Dog Park 559406056,40.3787339,-3.7447049,Madrid,Spain,OpenStreetMap,559406056
Dog Park 560172987,40.3851998,-3.7399134,Madrid,Spain,OpenStreetMap,560172987
Dog Park 565155653,40.4007893,-3.7350693,Madrid,Spain,OpenStreetMap,565155653
Dog Park 566316280,40.3741466,-3.7296757,Madrid,Spain,OpenStreetMap,566316280
Dog Park 572690169,40.3947069,-3.7318982,Madrid,Spain,OpenStreetMap,572690169
Dog Park 586106031,40.4683385,-3.6948103,Madrid,Spain,OpenStreetMap,586106031
Dog Park 622391152,40.4089278,-3.7270505,Madrid,Spain,OpenStreetMap,622391152
Dog Park 668846563,40.3918005,-3.6855904,Madrid,Spain,OpenStreetMap,668846563
Dog Park 680437040,40.4395715,-3.6599787,Madrid,Spain,OpenStreetMap,680437040
Dog Park 688033429,40.3898695,-3.6980567,Madrid,Spain,OpenStreetMap,688033429
Dog Park 714851621,40.3993501,-3.7550193,Madrid,Spain,OpenStreetMap,714851621
Dog Park 739423896,40.4422503,-3.6619107,Madrid,Spain,OpenStreetMap,739423896
Dog Park 739644649,40.4428305,-3.6664058,Madrid,Spain,OpenStreetMap,739644649
Dog Park 766591812,40.4263701,-3.699791,Madrid,Spain,OpenStreetMap,766591812
Dog Park 818605681,40.4090166,-3.6802745,Madrid,Spain,OpenStreetMap,818605681
Dog Park 838573132,40.4090939,-3.6448677,Madrid,Spain,OpenStreetMap,838573132
Dog Park 845324496,40.4014122,-3.6366743,Madrid,Spain,OpenStreetMap,845324496
Dog Park 848366736,40.4737859,-3.726158,Madrid,Spain,OpenStreetMap,848366736
Dog Park 859443341,40.3952639,-3.6728857,Madrid,Spain,OpenStreetMap,859443341
Dog Park 909644912,40.4502825,-3.6750878,Madrid,Spain,OpenStreetMap,909644912
Dog Park 915547295,40.3887898,-3.6593933,Madrid,Spain,OpenStreetMap,915547295
Área de recreo canina,40.4517471,-3.714404,Madrid,Spain,OpenStreetMap,919310889
Dog Park 923131156,40.3911935,-3.6369402,Madrid,Spain,OpenStreetMap,923131156
Dog Park 962015559,40.3829438,-3.6450397,Madrid,Spain,OpenStreetMap,962015559
Dog Park 963420079,40.4713388,-3.6399909,Madrid,Spain,OpenStreetMap,963420079
Dog Park 1011217129,40.3459285,-3.7198499,Madrid,Spain,OpenStreetMap,1011217129
Dog Park 1017648998,40.3982408,-3.7573221,Madrid,Spain,OpenStreetMap,1017648998
Dog Park 1035943645,40.3991673,-3.656233,Madrid,Spain,OpenStreetMap,1035943645
Dog Park 1055994928,40.3998881,-3.7053093,Madrid,Spain,OpenStreetMap,1055994928
Dog Park 1059059567,40.4816185,-3.6985025,Madrid,Spain,OpenStreetMap,1059059567
Dog Park 1159351372,40.4706046,-3.7034107,Madrid,Spain,OpenStreetMap,1159351372
Dog Park 1162554702,40.4308997,-3.6448681,Madrid,Spain,OpenStreetMap,1162554702
Dog Park 1170358088,40.4735244,-3.7094921,Madrid,Spain,OpenStreetMap,1170358088
Dog Park 1191209617,40.4512969,-3.7106826,Madrid,Spain,OpenStreetMap,1191209617
Dog Park 1209510966,40.3687539,-3.660696,Madrid,Spain,OpenStreetMap,1209510966
Dog Park 1242622541,40.3888132,-3.6866916,Madrid,Spain,OpenStreetMap,1242622541
Dog Park 1245462484,40.3951078,-3.6380858,Madrid,Spain,OpenStreetMap,1245462484
Dog Park 1260484468,40.402818,-3.6944865,Madrid,Spain,OpenStreetMap,1260484468
Dog Park 1276527742,40.3979243,-3.729248,Madrid,Spain,OpenStreetMap,1276527742
Dog Park 1282540190,40.4610648,-3.6489033,Madrid,Spain,OpenStreetMap,1282540190
Dog Park 1286346273,40.3746958,-3.6731168,Madrid,Spain,OpenStreetMap,1286346273
Dog Park 1305120079,40.4052829,-3.7180367,Madrid,Spain,OpenStreetMap,1305120079
Dog Park 1319982085,40.4109583,-3.6323271,Madrid,Spain,OpenStreetMap,1319982085
Dog Park 1320101048,40.3997372,-3.6766153,Madrid,Spain,OpenStreetMap,1320101048
Área de entrenamiento canino,40.3974212,-3.7508537,Madrid,Spain,OpenStreetMap,1324622018
Dog Park 1340608931,40.3757029,-3.755016,Madrid,Spain,OpenStreetMap,1340608931
Dog Park 1340608941,40.3737108,-3.7615457,Madrid,Spain,OpenStreetMap,1340608941
Dog Park 1340608944,40.3762483,-3.7622541,Madrid,Spain,OpenStreetMap,1340608944
Dog Park 1365001028,40.3884711,-3.7044847,Madrid,Spain,OpenStreetMap,1365001028
Dog Park 1412871176,40.4053153,-3.6529827,Madrid,Spain,OpenStreetMap,1412871176
Dog Park 1436563133,40.4045744,-3.6641669,Madrid,Spain,OpenStreetMap,1436563133
Dog Park 1456690377,40.465712,-3.6563618,Madrid,Spain,OpenStreetMap,1456690377
Dog Park 1488000789,40.4030869,-3.72346,Madrid,Spain,OpenStreetMap,1488000789
Dog Park 4706636065,38.7140818,-9.1557204,Lisbon,Portugal,OpenStreetMap,4706636065
Dog Park 6621519266,38.6769678,-9.1565569,Lisbon,Portugal,OpenStreetMap,6621519266
Parque Canino do Parque da Belavista,38.7481426,-9.1244003,Lisbon,Portugal,OpenStreetMap,8738836879
Dog Park 9196847290,38.7378041,-9.1630725,Lisbon,Portugal,OpenStreetMap,9196847290
Parque Canino AnimaCão,38.7127593,-9.1313801,Lisbon,Portugal,OpenStreetMap,9330875048
Dog Park 12000428249,38.729698,-9.1658727,Lisbon,Portugal,OpenStreetMap,12000428249
Parque Canino do Jardim do Campo Grande,38.7552023,-9.1526676,Lisbon,Portugal,OpenStreetMap,301678719
Dog Park 681333808,38.7146738,-9.1696374,Lisbon,Portugal,OpenStreetMap,681333808
Dog Park 681914783,38.7676058,-9.1693461,Lisbon,Portugal,OpenStreetMap,681914783
Dog Park 886356963,38.7485769,-9.1348216,Lisbon,Portugal,OpenStreetMap,886356963
Parque Canino Botto Machado,38.7159707,-9.1242505,Lisbon,Portugal,OpenStreetMap,956401127
Parque Canino Irmã Lúcia,38.7395614,-9.137668,Lisbon,Portugal,OpenStreetMap,956401371
Parque Canino Fernando Pessa,38.7435342,-9.1374964,Lisbon,Portugal,OpenStreetMap,956401587
Parque Canino Parada do Alto de São João,38.7286716,-9.1222902,Lisbon,Portugal,OpenStreetMap,956402202
Dog Park 986086406,38.7479271,-9.1907856,Lisbon,Portugal,OpenStreetMap,986086406
Parque Canino Sul,38.7545631,-9.0947138,Lisbon,Portugal,OpenStreetMap,1011346008
Parque Canino da Quinta dos Liláses,38.77073,-9.1583792,Lisbon,Portugal,OpenStreetMap,1011346009
Parque Canino da Quinta das Conchas,38.7696526,-9.1524247,Lisbon,Portugal,OpenStreetMap,1011346011
Parque Canino do Vale do Silêncio,38.7651497,-9.1186023,Lisbon,Portugal,OpenStreetMap,1011346012
Parque Canino do Bairro da Madre de Deus,38.7324307,-9.115953,Lisbon,Portugal,OpenStreetMap,1011346013
Parque Canino do Parque Urbano da Quinta da Granja,38.7514997,-9.1933155,Lisbon,Portugal,OpenStreetMap,1011346014
Dog Park 1011346015,38.7459028,-9.1910939,Lisbon,Portugal,OpenStreetMap,1011346015
Parque Canino do Jardim do Arco do Cego,38.7361566,-9.1427944,Lisbon,Portugal,OpenStreetMap,1011346016
Parque Canino do Parque Florestal de Monsanto,38.7210058,-9.1908035,Lisbon,Portugal,OpenStreetMap,1011346018
Dog Park 1215194186,38.7681467,-9.190996,Lisbon,Portugal,OpenStreetMap,1215194186
Parque Canino da Quinta dos Barros,38.7527526,-9.1669382,Lisbon,Portugal,OpenStreetMap,1215196264
Dog Park 1317471763,38.7524156,-9.1776804,Lisbon,Portugal,OpenStreetMap,1317471763
Dog Park 1326262932,38.7652695,-9.1795227,Lisbon,Portugal,OpenStreetMap,1326262932
Dog Park 1336443861,38.721433,-9.15618,Lisbon,Portugal,OpenStreetMap,1336443861
Dog Park 1373225475,38.7486184,-9.1346418,Lisbon,Portugal,OpenStreetMap,1373225475
Hundegarten Moabit,52.5293501,13.3577201,Berlin,Germany,OpenStreetMap,5754872744
Dog Park 49206047,52.5414129,13.4048501,Berlin,Germany,OpenStreetMap,49206047
Dog Park 59033967,52.4699892,13.3912602,Berlin,Germany,OpenStreetMap,59033967
Dog Park 59033969,52.4762354,13.4139067,Berlin,Germany,OpenStreetMap,59033969
Dog Park 59478379,52.4703274,13.4157342,Berlin,Germany,OpenStreetMap,59478379
Hundeauslauf,52.4868119,13.4140745,Berlin,Germany,OpenStreetMap,83106451
Volkspark Friedrichshain Hundeplatz,52.5266003,13.4409708,Berlin,Germany,OpenStreetMap,108804960
Hundeplatz Revaler Straße,52.5070105,13.4582636,Berlin,Germany,OpenStreetMap,123019433
Dog Park 167906720,52.4791017,13.3562394,Berlin,Germany,OpenStreetMap,167906720
Hundeauslaufgebiet Fennpfuhlpark,52.5302876,13.4737927,Berlin,Germany,OpenStreetMap,172077472
Dog Park 273174971,52.4966326,13.3724704,Berlin,Germany,OpenStreetMap,273174971
Dog Park 356890996,52.4968016,13.3995618,Berlin,Germany,OpenStreetMap,356890996
Dog Park 506236351,52.4718269,13.4253396,Berlin,Germany,OpenStreetMap,506236351
Dog Park 530432720,52.5665163,13.365156,Berlin,Germany,OpenStreetMap,530432720
Hundewiese Berlin Weiße Siedlung,52.4726854,13.4657431,Berlin,Germany,OpenStreetMap,608111258
Hundetoilette,52.4993666,13.3934928,Berlin,Germany,OpenStreetMap,614979576
Hundeauslaufgebiet Treptow-Köpenick,52.4594751,13.4774753,Berlin,Germany,OpenStreetMap,668108711
Kleiner Feigling,52.4860411,13.4207314,Berlin,Germany,OpenStreetMap,791601210
Dog Park 898574134,52.5362779,13.4462381,Berlin,Germany,OpenStreetMap,898574134
Dog Park 977046596,52.4940481,13.4429922,Berlin,Germany,OpenStreetMap,977046596
Hundegarten im Schäferseepark,52.566288,13.3581557,Berlin,Germany,OpenStreetMap,1053691209
Stralauer Platz Hundeauslauf,52.5098064,13.4315464,Berlin,Germany,OpenStreetMap,1053950766
Dog Park 1115096868,52.4603297,13.412424,Berlin,Germany,OpenStreetMap,1115096868
Hundegarten Alt-Reinickendorf,52.5767226,13.3484306,Berlin,Germany,OpenStreetMap,1116347820
Weidenweg Hundeauslauf,52.5173958,13.449056,Berlin,Germany,OpenStreetMap,1158920461
Dog Park 1303111120,52.4930591,13.3815002,Berlin,Germany,OpenStreetMap,1303111120
Dog Park 1317597484,52.4911798,13.3581612,Berlin,Germany,OpenStreetMap,1317597484
Dog Park 1430184481,52.498003,13.3972371,Berlin,Germany,OpenStreetMap,1430184481
Dog Park 1459800989,52.5129374,13.475882,Berlin,Germany,OpenStreetMap,1459800989
Hundeübungsplatz,48.1786624,11.6282509,Munich,Germany,OpenStreetMap,634986366
HUni,48.1036792,11.5624843,Munich,Germany,OpenStreetMap,645324336
Dog Park 11022804759,53.5710293,9.9577062,Hamburg,Germany,OpenStreetMap,11022804759
Hundeauslaufzone,53.5655241,9.9461235,Hamburg,Germany,OpenStreetMap,11985254631
Dog Park 26719106,53.5809791,9.9565887,Hamburg,Germany,OpenStreetMap,26719106
Dog Park 40231716,53.5517997,9.9612971,Hamburg,Germany,OpenStreetMap,40231716
Dog Park 135543840,53.5196081,9.986851,Hamburg,Germany,OpenStreetMap,135543840
Dog Park 314002583,53.5536026,9.9530579,Hamburg,Germany,OpenStreetMap,314002583
Dog Park 361160402,53.5452933,9.9398398,Hamburg,Germany,OpenStreetMap,361160402
Dog Park 418365069,53.5564071,9.9529063,Hamburg,Germany,OpenStreetMap,418365069
Dog Park 463524456,53.5528125,9.9836735,Hamburg,Germany,OpenStreetMap,463524456
Dog Park 490225655,53.5939008,10.0069014,Hamburg,Germany,OpenStreetMap,490225655
Hundeauslaufzone Eilenau / Von-Essen-Straße,53.5713373,10.0425721,Hamburg,Germany,OpenStreetMap,588480588
Hundeauslaufzone Hohenfelde,53.5664852,10.0259933,Hamburg,Germany,OpenStreetMap,593496914
Hundeauslaufzone Alstervorland,53.5743917,10.0009334,Hamburg,Germany,OpenStreetMap,598624452
Dog Park 623567338,53.5535761,9.9397936,Hamburg,Germany,OpenStreetMap,623567338
Dog Park 810269595,53.5305567,10.0358036,Hamburg,Germany,OpenStreetMap,810269595
Dog Park 871816801,53.5407964,10.0090503,Hamburg,Germany,OpenStreetMap,871816801
Hundewiese Schmachthäger Straße Bramfeld-Nord,53.604349,10.04646,Hamburg,Germany,OpenStreetMap,949222875
Dog Park 1082097368,53.5513769,9.959383,Hamburg,Germany,OpenStreetMap,1082097368
Dog Park 1082163190,53.5452313,9.9783254,Hamburg,Germany,OpenStreetMap,1082163190
Dog Park 1082173000,53.5579527,10.0180768,Hamburg,Germany,OpenStreetMap,1082173000
Dog Park 1082176625,53.525325,10.021453,Hamburg,Germany,OpenStreetMap,1082176625
Dog Park 1082179641,53.5088739,9.9889092,Hamburg,Germany,OpenStreetMap,1082179641
Dog Park 1082179642,53.5077278,9.9898526,Hamburg,Germany,OpenStreetMap,1082179642
Dog Park 1210719149,53.5960402,9.9767442,Hamburg,Germany,OpenStreetMap,1210719149
Dog Park 1249247394,53.546879,9.9520031,Hamburg,Germany,OpenStreetMap,1249247394
Dog Park 5058045661,52.3502158,4.929915,Amsterdam,Netherlands,OpenStreetMap,5058045661
Hondenveld Vondelpark,52.356704,4.8611164,Amsterdam,Netherlands,OpenStreetMap,7061165803
Hondenuitrenveld,52.4331839,4.9266997,Amsterdam,Netherlands,OpenStreetMap,7659450734
Dog Park 8528079632,52.3391888,4.9741124,Amsterdam,Netherlands,OpenStreetMap,8528079632
Dog Park 8529923142,52.3438247,4.9707923,Amsterdam,Netherlands,OpenStreetMap,8529923142
Dog Park 8529923230,52.3439973,4.9698632,Amsterdam,Netherlands,OpenStreetMap,8529923230
Dog Park 8529923321,52.3445462,4.9686139,Amsterdam,Netherlands,OpenStreetMap,8529923321
Dog Park 8626455852,52.3471518,4.9651984,Amsterdam,Netherlands,OpenStreetMap,8626455852
Dog Park 8667971795,52.3515776,4.9667,Amsterdam,Netherlands,OpenStreetMap,8667971795
Dog Park 9200008356,52.3450506,4.9591188,Amsterdam,Netherlands,OpenStreetMap,9200008356
Dog Park 9200008427,52.3453497,4.9582204,Amsterdam,Netherlands,OpenStreetMap,9200008427
Dog Park 9200008428,52.3459913,4.960171,Amsterdam,Netherlands,OpenStreetMap,9200008428
Dog Park 9200008443,52.3451362,4.9582704,Amsterdam,Netherlands,OpenStreetMap,9200008443
Dog Park 9200008487,52.3421429,4.9551502,Amsterdam,Netherlands,OpenStreetMap,9200008487
Dog Park 9216287966,52.3420383,4.9548413,Amsterdam,Netherlands,OpenStreetMap,9216287966
Dog Park 9308363308,52.3432755,4.9518725,Amsterdam,Netherlands,OpenStreetMap,9308363308
Dog Park 9331500846,52.3353134,4.9654399,Amsterdam,Netherlands,OpenStreetMap,9331500846
Dog Park 9331500875,52.3338004,4.9628248,Amsterdam,Netherlands,OpenStreetMap,9331500875
Dog Park 9443039634,52.3270731,4.9653663,Amsterdam,Netherlands,OpenStreetMap,9443039634
Dog Park 9509160024,52.3460617,4.9640321,Amsterdam,Netherlands,OpenStreetMap,9509160024
Dog Park 9513909075,52.3454664,4.9655323,Amsterdam,Netherlands,OpenStreetMap,9513909075
Dog Park 9513909099,52.3462742,4.9631941,Amsterdam,Netherlands,OpenStreetMap,9513909099
Dog Park 10086486876,52.3521959,4.9654913,Amsterdam,Netherlands,OpenStreetMap,10086486876
Dog Park 11161444706,52.3620676,4.9746501,Amsterdam,Netherlands,OpenStreetMap,11161444706
Dog Park 11162766405,52.3748787,4.9160103,Amsterdam,Netherlands,OpenStreetMap,11162766405
Dog Park 12052715705,52.3444096,4.9323048,Amsterdam,Netherlands,OpenStreetMap,12052715705
Dog Park 13017168689,52.4123953,4.8938998,Amsterdam,Netherlands,OpenStreetMap,13017168689
Dog Park 13017168690,52.41145,4.8941952,Amsterdam,Netherlands,OpenStreetMap,13017168690
Dog Park 55303427,52.4132144,4.8937184,Amsterdam,Netherlands,OpenStreetMap,55303427
Dog Park 55303592,52.41514,4.8919418,Amsterdam,Netherlands,OpenStreetMap,55303592
Dog Park 55303600,52.4140603,4.8936217,Amsterdam,Netherlands,OpenStreetMap,55303600
Dog Park 66681441,52.3375317,4.90345,Amsterdam,Netherlands,OpenStreetMap,66681441
Dog Park 111312280,52.3983518,4.9128969,Amsterdam,Netherlands,OpenStreetMap,111312280
Hondentoilet,52.3712814,4.8680659,Amsterdam,Netherlands,OpenStreetMap,221203070
Hondentoilet,52.3713821,4.8679984,Amsterdam,Netherlands,OpenStreetMap,221203071
Dog Park 630378244,52.4315332,4.9017542,Amsterdam,Netherlands,OpenStreetMap,630378244
Dog Park 655273201,52.4239637,4.9167803,Amsterdam,Netherlands,OpenStreetMap,655273201
Dog Park 684471995,52.37983,4.9208948,Amsterdam,Netherlands,OpenStreetMap,684471995
Dog Park 880670862,52.3652886,4.9216425,Amsterdam,Netherlands,OpenStreetMap,880670862
Dog Park 906996448,52.3313398,4.963802,Amsterdam,Netherlands,OpenStreetMap,906996448
Dog Park 1087506454,52.3465397,4.9609168,Amsterdam,Netherlands,OpenStreetMap,1087506454
Dog Park 1110325137,52.3546338,4.8976868,Amsterdam,Netherlands,OpenStreetMap,1110325137
Dog Park 1124881741,52.3738661,4.8648733,Amsterdam,Netherlands,OpenStreetMap,1124881741
Hondenspeeltuin Willem I,52.3843594,4.9098092,Amsterdam,Netherlands,OpenStreetMap,1149156771
Dog Park 1174767095,52.3328545,4.9506501,Amsterdam,Netherlands,OpenStreetMap,1174767095
Dog Park 1293447930,52.3794947,4.8779473,Amsterdam,Netherlands,OpenStreetMap,1293447930
Dog Park 1425045015,52.4363471,4.9053379,Amsterdam,Netherlands,OpenStreetMap,1425045015
Dog Park 1425045016,52.4383405,4.8876574,Amsterdam,Netherlands,OpenStreetMap,1425045016
Dog Park 13249406106,51.9221245,4.5058057,Rotterdam,Netherlands,OpenStreetMap,13249406106
Dog Park 13277224281,51.9247556,4.5011009,Rotterdam,Netherlands,OpenStreetMap,13277224281
Dog Park 13279736101,51.9248314,4.5045013,Rotterdam,Netherlands,OpenStreetMap,13279736101
Dog Park 13299729039,51.9620586,4.5295824,Rotterdam,Netherlands,OpenStreetMap,13299729039
Dog Park 13299739752,51.962846,4.53122,Rotterdam,Netherlands,OpenStreetMap,13299739752
Dog Park 13299744601,51.9617441,4.5297444,Rotterdam,Netherlands,OpenStreetMap,13299744601
Dog Park 13342781178,51.9244344,4.4947058,Rotterdam,Netherlands,OpenStreetMap,13342781178
Dog Park 13342815250,51.9244233,4.4949634,Rotterdam,Netherlands,OpenStreetMap,13342815250
Dog Park 13357199368,51.9285618,4.512918,Rotterdam,Netherlands,OpenStreetMap,13357199368
Dog Park 13359574847,51.927829,4.5128205,Rotterdam,Netherlands,OpenStreetMap,13359574847
Dog Park 132608590,51.8768732,4.5267253,Rotterdam,Netherlands,OpenStreetMap,132608590
Dog Park 457979789,51.9681765,4.5115158,Rotterdam,Netherlands,OpenStreetMap,457979789
Dog Park 476866510,51.8987126,4.4777108,Rotterdam,Netherlands,OpenStreetMap,476866510
Dog Park 492948311,51.9015996,4.4814934,Rotterdam,Netherlands,OpenStreetMap,492948311
Dog Park 494912343,51.8992363,4.4819202,Rotterdam,Netherlands,OpenStreetMap,494912343
Dog Park 497642170,51.8939997,4.4873505,Rotterdam,Netherlands,OpenStreetMap,497642170
Dog Park 969559774,51.9152634,4.496678,Rotterdam,Netherlands,OpenStreetMap,969559774
Dog Park 1163615237,51.9259495,4.4805918,Rotterdam,Netherlands,OpenStreetMap,1163615237
Dog Park 1381998917,51.8931982,4.5185925,Rotterdam,Netherlands,OpenStreetMap,1381998917
Speeltuin Bello,51.9328582,4.4514836,Rotterdam,Netherlands,OpenStreetMap,1387605848
Dog Park 9984903890,50.8534778,4.2948563,Brussels,Belgium,OpenStreetMap,9984903890
Dog Park 10064068615,50.8739769,4.3093459,Brussels,Belgium,OpenStreetMap,10064068615
Dog Park 10930177480,50.8194082,4.3315214,Brussels,Belgium,OpenStreetMap,10930177480
Dog Park 131205895,50.8250263,4.387405,Brussels,Belgium,OpenStreetMap,131205895
Dog Park 223996432,50.8598718,4.2963645,Brussels,Belgium,OpenStreetMap,223996432
Dog Park 249305620,50.8037203,4.3116984,Brussels,Belgium,OpenStreetMap,249305620
Dog Park 438431476,50.8086548,4.3357532,Brussels,Belgium,OpenStreetMap,438431476
Dog Park 496365047,50.8283724,4.3099713,Brussels,Belgium,OpenStreetMap,496365047
Dog Park 498515516,50.8513961,4.3147098,Brussels,Belgium,OpenStreetMap,498515516
Dog Park 548375617,50.889356,4.3152451,Brussels,Belgium,OpenStreetMap,548375617
Dog Park 589691709,50.8679266,4.3347007,Brussels,Belgium,OpenStreetMap,589691709
Dog Park 638206387,50.8719716,4.3975314,Brussels,Belgium,OpenStreetMap,638206387
Dog Park 648714687,50.8838295,4.3339221,Brussels,Belgium,OpenStreetMap,648714687
Dog Park 672408670,50.8678714,4.4107651,Brussels,Belgium,OpenStreetMap,672408670
Dog Park 685108015,50.8791639,4.3391013,Brussels,Belgium,OpenStreetMap,685108015
Dog Park 686274560,50.8752363,4.3351386,Brussels,Belgium,OpenStreetMap,686274560
Dog Park 740931763,50.8826323,4.3036699,Brussels,Belgium,OpenStreetMap,740931763
Dog Park 756284402,50.8911434,4.3117978,Brussels,Belgium,OpenStreetMap,756284402
Dog Park 766641302,50.8666246,4.3837971,Brussels,Belgium,OpenStreetMap,766641302
Dog Park 823389788,50.8588382,4.3974391,Brussels,Belgium,OpenStreetMap,823389788
Dog Park 825488217,50.9116899,4.3827714,Brussels,Belgium,OpenStreetMap,825488217
Dog Park 830741070,50.8815566,4.3347675,Brussels,Belgium,OpenStreetMap,830741070
Dog Park 833970425,50.7775621,4.3167086,Brussels,Belgium,OpenStreetMap,833970425
Dog Park 834687418,50.8361526,4.3864482,Brussels,Belgium,OpenStreetMap,834687418
Dog Park 844328154,50.8565082,4.391619,Brussels,Belgium,OpenStreetMap,844328154
Dog Park 849764137,50.8906518,4.3773697,Brussels,Belgium,OpenStreetMap,849764137
Dog Park 854936732,50.8237855,4.2803461,Brussels,Belgium,OpenStreetMap,854936732
Dog Park 854945860,50.8990461,4.3569888,Brussels,Belgium,OpenStreetMap,854945860
